StudyID,TraitNo,TraitDesc,TraitType,PC,Sex,Parent_Hybrid,Species_or_CrossType,Cross_Name,Cross_Dir,Dam.Parent1,Sire.Parent2,Trait_mean,Trait_var,Trait_var_Cat,Trait_n,CI.Letters,Ambig.Perf,Cross_ID,ParentID,Parents_Identical,Trait_mean2,Trait_mean_sub,Trait.mean.scaled,Trait.mean.scaled.zero,Trait.mean.div.by.max.sub.1,MaxSub1.Div.Min
MACNAIR_1989,15,Leaf_W,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,44.4,1.48,SE,95,NA,No,A,B,FALSE,44.4,10.199999999999996,1,1,-0.10843373493975905,0.6538461538461537
MACNAIR_1989,15,Leaf_W,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,34.2,1.68,SE,10,NA,No,A,A,FALSE,34.2,0,0,-1,-0.31325301204819267,0
MACNAIR_1989,15,Leaf_W,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,49.8,2.91,SE,25,NA,No,A,NA,FALSE,49.8,15.599999999999994,1.5294117647058825,2.058823529411765,0,1
MACNAIR_1989,15,Leaf_W,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,43.1,1.29,SE,144,NA,No,A,NA,FALSE,43.1,8.899999999999999,0.8725490196078434,0.7450980392156867,-0.13453815261044166,0.5705128205128207
MACNAIR_1989,15,Leaf_W,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,48.2,1.77,SE,56,NA,No,A,NA,FALSE,48.2,14,1.3725490196078436,1.7450980392156872,-0.032128514056224744,0.8974358974358979
MACNAIR_1989,15,Leaf_W,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,39.7,2.61,SE,33,NA,No,A,NA,FALSE,39.7,5.5,0.53921568627451,0.07843137254902,-0.20281124497991954,0.35256410256410275
MACNAIR_1989,16,Leaf_L,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,53.5,1.84,SE,95,NA,No,A,B,FALSE,53.5,16.4,1,1,-0.11276948590381419,0.7068965517241381
MACNAIR_1989,16,Leaf_L,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,37.1,2.4,SE,10,NA,No,A,A,FALSE,37.1,0,0,-1,-0.3847429519071309,0
MACNAIR_1989,16,Leaf_L,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,60.3,3.76,SE,25,NA,No,A,NA,FALSE,60.3,23.199999999999996,1.4146341463414633,1.8292682926829267,0,1
MACNAIR_1989,16,Leaf_L,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,55.1,1.73,SE,144,NA,No,A,NA,FALSE,55.1,18,1.0975609756097562,1.1951219512195124,-0.08623548922056379,0.7758620689655173
MACNAIR_1989,16,Leaf_L,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,58.4,2.78,SE,56,NA,No,A,NA,FALSE,58.4,21.299999999999997,1.298780487804878,1.5975609756097562,-0.031509121061359835,0.9181034482758621
MACNAIR_1989,16,Leaf_L,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,48.3,3.4,SE,33,NA,No,A,NA,FALSE,48.3,11.199999999999996,0.6829268292682925,0.365853658536585,-0.1990049751243781,0.48275862068965514
MACNAIR_1989,17,Petiole,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,49.3,1.93,SE,95,NA,No,A,B,FALSE,49.3,22.299999999999997,1,1,0,1
MACNAIR_1989,17,Petiole,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,27,3.71,SE,10,NA,No,A,A,FALSE,27,0,0,-1,-0.4523326572008113,0
MACNAIR_1989,17,Petiole,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,48,3.21,SE,25,NA,No,A,NA,FALSE,48,21,0.9417040358744395,0.883408071748879,-0.026369168356997874,0.9417040358744396
MACNAIR_1989,17,Petiole,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,39.6,1.22,SE,144,NA,No,A,NA,FALSE,39.6,12.600000000000001,0.5650224215246638,0.1300448430493275,-0.19675456389452328,0.5650224215246638
MACNAIR_1989,17,Petiole,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,46.7,2.01,SE,56,NA,No,A,NA,FALSE,46.7,19.700000000000003,0.8834080717488791,0.7668161434977583,-0.05273833671399586,0.883408071748879
MACNAIR_1989,17,Petiole,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,37.3,2.64,SE,33,NA,No,A,NA,FALSE,37.3,10.299999999999997,0.4618834080717488,-0.07623318385650235,-0.2434077079107505,0.46188340807174877
MACNAIR_1989,18,Leaf_area,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,16.7,0.96,SE,95,NA,No,A,B,FALSE,16.7,7,1,1,-0.17733990147783263,0.6603773584905659
MACNAIR_1989,18,Leaf_area,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,9.7,0.86,SE,10,NA,No,A,A,FALSE,9.7,0,0,-1,-0.5221674876847291,0
MACNAIR_1989,18,Leaf_area,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,20.3,2.04,SE,25,NA,No,A,NA,FALSE,20.3,10.600000000000001,1.5142857142857145,2.028571428571429,0,1
MACNAIR_1989,18,Leaf_area,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,16.5,0.82,SE,144,NA,No,A,NA,FALSE,16.5,6.800000000000001,0.9714285714285715,0.9428571428571431,-0.18719211822660098,0.6415094339622642
MACNAIR_1989,18,Leaf_area,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,19,1.3,SE,56,NA,No,A,NA,FALSE,19,9.3,1.3285714285714285,1.657142857142857,-0.0640394088669951,0.8773584905660377
MACNAIR_1989,18,Leaf_area,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,13.4,1.42,SE,33,NA,No,A,NA,FALSE,13.4,3.700000000000001,0.5285714285714287,0.057142857142857384,-0.33990147783251234,0.34905660377358494
MACNAIR_1989,19,Height,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,59,0.95,SE,127,NA,Yes,A,B,FALSE,59,24.700000000000003,1,1,-0.05600000000000005,0.8758865248226949
MACNAIR_1989,19,Height,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,34.3,2.19,SE,14,NA,Yes,A,A,FALSE,34.3,0,0,-1,-0.45120000000000005,0
MACNAIR_1989,19,Height,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,62.5,1.75,SE,39,NA,Yes,A,NA,FALSE,62.5,28.200000000000003,1.1417004048582995,1.283400809716599,0,1
MACNAIR_1989,19,Height,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,53.7,1.16,SE,179,NA,Yes,A,NA,FALSE,53.7,19.400000000000006,0.785425101214575,0.57085020242915,-0.14079999999999993,0.6879432624113477
MACNAIR_1989,19,Height,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,62.1,1.9,SE,67,NA,Yes,A,NA,FALSE,62.1,27.800000000000004,1.125506072874494,1.2510121457489878,-0.006399999999999961,0.9858156028368795
MACNAIR_1989,19,Height,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,50.1,1.7,SE,59,NA,Yes,A,NA,FALSE,50.1,15.800000000000004,0.6396761133603239,0.27935222672064786,-0.19840000000000002,0.5602836879432624
MACNAIR_1989,20,No_flowering_stems,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,4.42,0.18,SE,127,NA,Yes,A,B,FALSE,4.42,-1.29,0.9999999999999999,0.9999999999999998,-0.36494252873563215,0
MACNAIR_1989,20,No_flowering_stems,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,5.71,0.66,SE,14,NA,Yes,A,A,FALSE,5.71,0,-0,-1,-0.1795977011494253,0.5078740157480315
MACNAIR_1989,20,No_flowering_stems,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,6.38,0.34,SE,39,NA,Yes,A,NA,FALSE,6.38,0.6699999999999999,-0.5193798449612402,-2.0387596899224807,-0.08333333333333337,0.7716535433070865
MACNAIR_1989,20,No_flowering_stems,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,6.05,0.21,SE,179,NA,Yes,A,NA,FALSE,6.05,0.33999999999999986,-0.2635658914728681,-1.527131782945736,-0.13074712643678166,0.6417322834645668
MACNAIR_1989,20,No_flowering_stems,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,5.56,0.25,SE,67,NA,Yes,A,NA,FALSE,5.56,-0.15000000000000036,0.11627906976744212,-0.7674418604651158,-0.20114942528735635,0.44881889763779514
MACNAIR_1989,20,No_flowering_stems,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,6.96,0.37,SE,59,NA,Yes,A,NA,FALSE,6.96,1.25,-0.9689922480620154,-2.937984496124031,0,1
MACNAIR_1989,21,Flower_No,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,3.41,0.16,SE,127,NA,Yes,A,B,FALSE,3.41,-1.6600000000000001,1,1,-0.3833634719710669,0
MACNAIR_1989,21,Flower_No,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,5.07,0.37,SE,14,NA,Yes,A,A,FALSE,5.07,0,-0,-1,-0.08318264014466548,0.7830188679245282
MACNAIR_1989,21,Flower_No,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,5.53,0.25,SE,39,NA,Yes,A,NA,FALSE,5.53,0.45999999999999996,-0.2771084337349397,-1.5542168674698793,0,1
MACNAIR_1989,21,Flower_No,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,4.02,0.14,SE,179,NA,Yes,A,NA,FALSE,4.02,-1.0500000000000007,0.632530120481928,0.26506024096385605,-0.2730560578661846,0.28773584905660343
MACNAIR_1989,21,Flower_No,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,4.75,0.19,SE,67,NA,Yes,A,NA,FALSE,4.75,-0.3200000000000003,0.19277108433734955,-0.6144578313253009,-0.1410488245931284,0.6320754716981132
MACNAIR_1989,21,Flower_No,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,5.02,0.23,SE,59,NA,Yes,A,NA,FALSE,5.02,-0.05000000000000071,0.03012048192771127,-0.9397590361445775,-0.0922242314647379,0.7594339622641506
MACNAIR_1989,22,Weight,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,2.68,0.1,SE,127,NA,Yes,A,B,FALSE,2.68,2.0900000000000003,1,1,-0.053003533568904526,0.9330357142857144
MACNAIR_1989,22,Weight,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,0.59,0.1,SE,14,NA,Yes,A,A,FALSE,0.59,0,0,-1,-0.7915194346289753,0
MACNAIR_1989,22,Weight,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,2.83,0.26,SE,39,NA,Yes,A,NA,FALSE,2.83,2.24,1.0717703349282297,1.1435406698564594,0,1
MACNAIR_1989,22,Weight,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,1.82,0.09,SE,179,NA,Yes,A,NA,FALSE,1.82,1.23,0.5885167464114832,0.17703349282296643,-0.3568904593639576,0.5491071428571429
MACNAIR_1989,22,Weight,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,2.72,0.16,SE,67,NA,Yes,A,NA,FALSE,2.72,2.1300000000000003,1.0191387559808613,1.0382775119617227,-0.03886925795052998,0.9508928571428572
MACNAIR_1989,22,Weight,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,1.99,0.18,SE,59,NA,Yes,A,NA,FALSE,1.99,1.4,0.6698564593301434,0.33971291866028674,-0.2968197879858657,0.625
MACNAIR_1989,23,Size,Morphology,No,NA,Parent,Mimulus_guttatus,P1,NA,NA,NA,39,1.43,SE,127,NA,Yes,A,B,FALSE,39,10.100000000000001,1,1,-0.0714285714285714,0.7709923664122138
MACNAIR_1989,23,Size,Morphology,No,NA,Parent,Mimulus_cupriphilus,P2,NA,NA,NA,28.9,3.32,SE,14,NA,Yes,A,A,FALSE,28.9,0,0,-1,-0.3119047619047619,0
MACNAIR_1989,23,Size,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,40.4,2.74,SE,39,NA,Yes,A,NA,FALSE,40.4,11.5,1.1386138613861385,1.277227722772277,-0.03809523809523818,0.877862595419847
MACNAIR_1989,23,Size,Morphology,No,NA,Hybrid,F2,F2,NA,NA,NA,33.9,1.1,SE,179,NA,Yes,A,NA,FALSE,33.9,5,0.495049504950495,-0.00990099009901002,-0.19285714285714284,0.3816793893129772
MACNAIR_1989,23,Size,Morphology,No,NA,Hybrid,BC,B1,NA,P1,F1,42,2.16,SE,67,NA,Yes,A,NA,FALSE,42,13.100000000000001,1.297029702970297,1.5940594059405941,0,1
MACNAIR_1989,23,Size,Morphology,No,NA,Hybrid,BC,B2,NA,P2,F1,34.5,1.87,SE,59,NA,Yes,A,NA,FALSE,34.5,5.600000000000001,0.5544554455445545,0.10891089108910901,-0.1785714285714286,0.4274809160305343
Emms_2000,1,Plant_height_cm,Morphology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,110.98,1.79,SE,40,NA,No,A,B,FALSE,110.98,40.85000000000001,1,1,0,1
Emms_2000,2,Sepal_length_mm,Morphology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,100.48,0.74,SE,21,NA,No,A,B,FALSE,100.48,39.50000000000001,1,1,0,1
Emms_2000,3,Anther_length_mm,Morphology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,23.36,0.19,SE,21,NA,No,A,B,FALSE,23.36,10.91,1,1,0,1
Emms_2000,4,Style_length_mm,Morphology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,64.19,0.51,SE,21,NA,No,A,B,FALSE,64.19,25.439999999999998,1,1,0,1
Emms_2000,5,Anther_exsertion_mm,Morphology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,-9.33,0.35,SE,21,NA,No,A,B,FALSE,-9.33,-11.31,0.9999999999999999,0.9999999999999998,-5.712121212121212,0
Emms_2000,6,Nectar_length_mm,Morphology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,17.6,0.27,SE,10,NA,No,A,B,FALSE,17.6,-1.2999999999999972,1,1,-0.0809399477806787,0
Emms_2000,7,Nectar_volume_uL,Physiology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,79.7,3.75,SE,20,NA,No,A,B,FALSE,79.7,-24.61999999999999,1,1,-0.23600460122699374,0
Emms_2000,8,Nectar_sugar_concentration,Physiology,No,NA,Parent,Iris_hexagona,I_hexagona,NA,NA,NA,26.61,1.17,SE,20,NA,No,A,B,FALSE,26.61,0.9199999999999982,1,1,-0.1424427972929424,0.17228464419475586
Emms_2000,1,Plant_height_cm,Morphology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,70.13,1.7,SE,40,NA,No,A,A,FALSE,70.13,0,0,-1,-0.36808433952063446,0
Emms_2000,2,Sepal_length_mm,Morphology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,60.98,0.88,SE,20,NA,No,A,A,FALSE,60.98,0,0,-1,-0.3931130573248408,0
Emms_2000,3,Anther_length_mm,Morphology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,12.45,0.17,SE,20,NA,No,A,A,FALSE,12.45,0,0,-1,-0.46703767123287676,0
Emms_2000,4,Style_length_mm,Morphology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,38.75,0.58,SE,20,NA,No,A,A,FALSE,38.75,0,0,-1,-0.3963234148621281,0
Emms_2000,5,Anther_exsertion_mm,Morphology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,1.98,0.19,SE,20,NA,No,A,A,FALSE,1.98,0,-0,-1,0,1
Emms_2000,6,Nectar_length_mm,Morphology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,18.9,0.41,SE,10,NA,No,A,A,FALSE,18.9,0,-0,-1,-0.01305483028720622,0.8387096774193551
Emms_2000,7,Nectar_volume_uL,Physiology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,104.32,10,SE,19,NA,No,A,A,FALSE,104.32,0,-0,-1,0,1
Emms_2000,8,Nectar_sugar_concentration,Physiology,No,NA,Parent,Iris_fulva,I_fulva,NA,NA,NA,25.69,1.1,SE,19,NA,No,A,A,FALSE,25.69,0,0,-1,-0.17209152433129227,0
Emms_2000,1,Plant_height_cm,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,80.13,2.8,SE,23,NA,No,A,NA,FALSE,80.13,10,0.244798041615667,-0.510403916768666,-0.27797801405658684,0.2447980416156671
Emms_2000,2,Sepal_length_mm,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,71.92,1.44,SE,16,NA,No,A,NA,FALSE,71.92,10.940000000000005,0.27696202531645575,-0.4460759493670885,-0.2842356687898089,0.27696202531645586
Emms_2000,3,Anther_length_mm,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,16.93,0.35,SE,16,NA,No,A,NA,FALSE,16.93,4.48,0.4106324472960587,-0.17873510540788262,-0.27525684931506844,0.41063244729605886
Emms_2000,4,Style_length_mm,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,49.42,0.58,SE,16,NA,No,A,NA,FALSE,49.42,10.670000000000002,0.41941823899371083,-0.16116352201257833,-0.2300981461286804,0.4194182389937109
Emms_2000,5,Anther_exsertion_mm,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,-2.39,0.6,SE,16,NA,No,A,NA,FALSE,-2.39,-4.37,0.38638373121131736,-0.22723253757736528,-2.207070707070707,0.6136162687886826
Emms_2000,6,Nectar_length_mm,Morphology,No,NA,Hybrid,F1,F1,NA,NA,NA,19.15,0.64,SE,11,NA,No,A,NA,FALSE,19.15,0.25,-0.19230769230769273,-1.3846153846153855,0,1
Emms_2000,7,Nectar_volume_uL,Physiology,No,NA,Hybrid,F1,F1,NA,NA,NA,101.13,14.92,SE,9,NA,No,A,NA,FALSE,101.13,-3.1899999999999977,0.12956945572705114,-0.7408610885458977,-0.03057898773006129,0.870430544272949
Emms_2000,8,Nectar_sugar_concentration,Physiology,No,NA,Hybrid,F1,F1,NA,NA,NA,31.03,0.47,SE,9,NA,No,A,NA,FALSE,31.03,5.34,5.804347826086968,10.608695652173935,0,1
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Parent,Crepis_tectorum_Norrkoping,Norrkoping,NA,NA,NA,-1.180424159,0.186,SD,61,NA,No,A,A,FALSE,-1.180424159,0,-0,-1,0,NaN
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Parent,Crepis_tectorum_Norrkoping,Norrkoping,NA,NA,NA,-1.180424159,0.186,SD,61,NA,No,B,B,FALSE,-1.180424159,2.048698141,1,1,0,NaN
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Parent,Crepis_tectorum_Aland,Aland,NA,NA,NA,-3.2291223,0.198,SD,32,NA,No,B,A,FALSE,-3.2291223,0,0,-1,1.735561006084085,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Parent,Crepis_tectorum_Aland,Aland,NA,NA,NA,-3.2291223,0.198,SD,32,NA,No,C,A,FALSE,-3.2291223,0,0,-1,0.27000673522503016,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Parent,Crepis_tectorum_Oland,Oland,NA,NA,NA,-2.5426025,0.319,SD,34,NA,No,A,B,FALSE,-2.5426025,-1.3621783410000001,1,1,1.1539736209346763,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Parent,Crepis_tectorum_Oland,Oland,NA,NA,NA,-2.5426025,0.319,SD,34,NA,No,C,B,FALSE,-2.5426025,0.6865197999999997,0.9999999999999999,0.9999999999999998,0,NaN
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Hybrid,F1,F1_NA,NA,Norrkoping,Aland,-2.8695652,0.162,SD,24,NA,No,A,NA,FALSE,-2.8695652,-1.6891410409999998,1.2400292899679863,1.4800585799359727,1.4309610898094132,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Hybrid,F1,F1_NO,NA,Norrkoping,Oland,-2.7557093,0.269,SD,35,NA,No,B,NA,FALSE,-2.7557093,0.47341299999999986,0.23107991876681253,-0.5378401624663749,1.3345077097833271,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Hybrid,F1,F1_OA,NA,Oland,Aland,-3.1084325,0.153,SD,31,NA,No,C,NA,FALSE,-3.1084325,0.12068979999999963,0.17579944525999056,-0.6484011094800188,0.2225397009560086,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Hybrid,F2,F2_NA,NA,F1_NA,F1_NA,-2.8778039,0.72,SD,206,NA,No,A,NA,FALSE,-2.8778039,-1.697379741,1.2460774701159338,1.4921549402318677,1.4379405301548052,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Hybrid,F2,F2_NO,NA,F1_NO,F1_NO,-2.3903578,1.04,SD,347,NA,No,B,NA,FALSE,-2.3903578,0.8387644999999999,0.4094134139207968,-0.18117317215840645,1.0249990495153867,-Inf
ANDERSSON_1995,1,Extent_of_leaf_dissection_log,Morphology,No,NA,Hybrid,F2,F2_OA,NA,F1_OA,F1_OA,-2.7408543,0.589,SD,128,NA,No,C,NA,FALSE,-2.7408543,0.4882679999999997,0.7112220215644179,0.4224440431288359,0.0779719991622756,-Inf
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Parent,Ostrinia_nubilalis_B,B,NA,NA,NA,14.8,0.06,95_Fiducial_Limits,75,A,No,A,A,FALSE,14.8,0,0,-1,-0.03457273320287013,0
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Parent,Ostrinia_nubilalis_U,U,NA,NA,NA,15.33,0.06,95_Fiducial_Limits,75,B,No,A,B,FALSE,15.33,0.5299999999999994,1,1,0,1
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,F1,BxU,A,B,U,15.1,0.07,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,15.1,0.29999999999999893,0.5660377358490553,0.1320754716981105,-0.015003261578604099,0.5660377358490543
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,F1,UxB,B,U,B,14.97,0.07,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,14.97,0.16999999999999993,0.32075471698113234,-0.3584905660377353,-0.023483365949119372,0.320754716981131
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,F2,BUxBU,A,BU,BU,15.02,0.1,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,15.02,0.21999999999999886,0.41509433962263986,-0.16981132075472027,-0.02022178734507507,0.415094339622639
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,F2,UBxUB,B,UB,UB,15.17,0.09,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,15.17,0.3699999999999992,0.6981132075471692,0.3962264150943384,-0.010437051532941943,0.6981132075471693
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,BC,BxBU,A,B,BU,14.9,0.06,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,14.9,0.09999999999999964,0.1886792452830184,-0.6226415094339632,-0.028049575994781417,0.18867924528301916
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,BC,UBxB,B,UB,B,14.87,0.08,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,14.87,0.06999999999999851,0.13207547169811054,-0.735849056603779,-0.030006523157208198,0.13207547169810863
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,BC,UxUB,A,U,UB,15.3,0.11,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,15.3,0.5,0.9433962264150955,0.8867924528301909,-0.001956947162426559,0.9433962264150959
Ikten_2011,1,Critical_photoperiod_hr,Life_history,No,NA,Hybrid,BC,BUxU,B,B,U,15.19,0.08,95_Fiducial_Limits,75,NA,No,A,NA,FALSE,15.19,0.3899999999999988,0.7358490566037722,0.4716981132075444,-0.0091324200913242,0.7358490566037732
Vereecken_2010,1,CDF1,Chemical,Yes,NA,Parent,Ophrys_arachnitiformis,Ophrys_arachnitiformis,NA,NA,NA,11.5498975,0.72039579,SD,19,NA,No,A,A,FALSE,11.5498975,0,-0,-1,0,1
Vereecken_2010,2,CDF2,Chemical,Yes,NA,Parent,Ophrys_arachnitiformis,Ophrys_arachnitiformis,NA,NA,NA,-2.1264105,0.87079958,SD,19,NA,No,A,A,FALSE,-2.1264105,0,-0,-1,-1.2502425236319852,0.06332801788006315
Vereecken_2010,1,CDF1,Chemical,Yes,NA,Parent,Ophrys_lupercalis,Ophrys_lupercalis,NA,NA,NA,-12.646104,0.70416558,SD,18,NA,No,A,B,FALSE,-12.646104,-24.1960015,1,1,-2.094910495958947,0
Vereecken_2010,2,CDF2,Chemical,Yes,NA,Parent,Ophrys_lupercalis,Ophrys_lupercalis,NA,NA,NA,-2.84468199,0.741120714,SD,18,NA,No,A,B,FALSE,-2.84468199,-0.7182714900000002,0.9999999999999999,0.9999999999999998,-1.334770920341137,0
Vereecken_2010,1,CDF1,Chemical,Yes,NA,Hybrid,F1,Hybrid,NA,NA,NA,-1.620425,1.64277081,SD,11,NA,No,A,NA,FALSE,-1.620425,-13.170322500000001,0.5443181386808891,0.08863627736177815,-1.1402977818634321,0.4556818613191109
Vereecken_2010,2,CDF2,Chemical,Yes,NA,Hybrid,F1,Hybrid,NA,NA,NA,8.49739872,1.38294719,SD,11,NA,No,A,NA,FALSE,8.49739872,10.62380922,-14.79079897769574,-30.58159795539148,0,1
Roriz_2017,1,Pheremone_7,Behaviour,No,NA,Parent,Anastrepha_sp1,A_sp_1,NA,NA,NA,4.8,1.4,SD,10,a,No,A,A,FALSE,4.8,0,0,-1,-0.36,0
Roriz_2017,2,Pheremone_9,Behaviour,No,NA,Parent,Anastrepha_sp1,A_sp_1,NA,NA,NA,2.3,1.4,SD,10,a,No,A,A,FALSE,2.3,0,-0,-1,0,1
Roriz_2017,3,Pheremone_11,Behaviour,No,NA,Parent,Anastrepha_sp1,A_sp_1,NA,NA,NA,2.9,1.2,SD,10,a,No,A,A,FALSE,2.9,0,0,-1,-0.42000000000000004,0
Roriz_2017,1,Pheremone_7,Behaviour,No,NA,Parent,Anastrepha_sp3,A_sp_3,NA,NA,NA,7.5,1.6,SD,10,b,No,A,B,FALSE,7.5,2.7,1,1,0,1
Roriz_2017,2,Pheremone_9,Behaviour,No,NA,Parent,Anastrepha_sp3,A_sp_3,NA,NA,NA,0.1,0.3,SD,10,b,No,A,B,FALSE,0.1,-2.1999999999999997,1,1,-0.9565217391304348,0
Roriz_2017,3,Pheremone_11,Behaviour,No,NA,Parent,Anastrepha_sp3,A_sp_3,NA,NA,NA,5,1.3,SD,10,b,No,A,B,FALSE,5,2.1,1,1,0,1
Roriz_2017,1,Pheremone_7,Behaviour,No,NA,Hybrid,F1,Hybrid_F1,NA,NA,NA,6.4,1,SD,10,a b,No,A,NA,FALSE,6.4,1.6000000000000005,0.5925925925925928,0.18518518518518556,-0.1466666666666666,0.5925925925925928
